Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD00119,27-05-2025,2025,5,May,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,SP 125,Commuter,125,Grey,37,Female,Cash,92863,4781,6432,3591,86340,1742,96363,73732,22631,9,4.3
ORD00120,23-11-2026,2026,11,November,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,SP 125,Commuter,125,Red,45,Female,Finance,88754,6542,6623,2635,79229,2983,88487,73326,15161,1,4.1
ORD00121,22-02-2025,2025,2,February,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,CB350,Premium,348,White,21,Female,Finance,214507,2734,7842,8830,0,1571,226874,159029,67845,4,4.2
ORD00122,16-09-2026,2026,9,September,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,29,Male,Finance,112486,4149,7824,3892,104469,3868,116185,82760,33425,12,4.9
ORD00123,12-09-2025,2025,9,September,Q3,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,SP 125,Commuter,125,Blue,34,Male,UPI,87965,4554,6767,1750,79527,3884,88044,74172,13872,11,4
ORD00124,18-12-2026,2026,12,December,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Shine 125,Commuter,125,Grey,27,Male,Cash,87709,6646,6356,2529,0,2953,86995,69652,17343,2,3.6
ORD00125,03-03-2026,2026,3,March,Q1,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,27,Male,Credit Card,107045,1094,7611,2498,0,3674,112386,86404,25982,6,3.9
ORD00126,28-11-2026,2026,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,23,Female,UPI,107518,3131,7786,2206,99910,4477,109902,88600,21302,8,4.3
ORD00127,28-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,White,33,Male,Credit Card,141914,5175,6986,1405,0,4237,140893,114718,26175,8,4.7
ORD00128,29-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,CB350,Premium,348,Red,30,Male,Credit Card,209019,378,4631,4499,205956,2685,215086,162587,52499,8,4.1
ORD00129,23-09-2025,2025,9,September,Q3,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Shine 125,Commuter,125,Blue,40,Male,UPI,85200,910,5306,4048,84272,18,93626,66253,27373,9,4.2
ORD00130,17-07-2026,2026,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,SP 125,Commuter,125,Black,20,Male,UPI,93536,227,6908,9675,0,4746,105146,68221,36925,10,4.1
ORD00131,23-12-2026,2026,12,December,Q4,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,CB350,Premium,348,White,55,Female,Credit Card,214365,2012,5379,3689,212200,153,221268,159874,61394,10,4.3
ORD00132,10-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,White,20,Female,Cash,212973,90,4156,7722,0,1261,223500,175993,47507,8,3.7
ORD00133,09-02-2025,2025,2,February,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,SP 125,Commuter,125,Red,47,Female,Credit Card,93582,6934,5079,3487,81900,4748,90466,67781,22685,9,3.7
ORD00134,21-08-2026,2026,8,August,Q3,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Unicorn,Premium Commuter,160,Black,34,Male,Cash,109411,438,7611,4175,0,3330,117429,89092,28337,10,4.5
ORD00135,14-02-2025,2025,2,February,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Unicorn,Premium Commuter,160,Grey,25,Female,Credit Card,111409,3819,4331,2213,0,599,113535,92675,20860,6,3.7
ORD00136,28-09-2026,2026,9,September,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,White,31,Male,Finance,77803,2771,3510,3801,0,4090,78253,60950,17303,10,4.8
ORD00137,14-11-2025,2025,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,CB350,Premium,348,Red,48,Female,Finance,207528,4509,4181,8681,202207,812,215069,161264,53805,5,3.7
ORD00138,13-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Grey,37,Female,Finance,139875,4875,6360,4907,134849,151,146116,116733,29383,4,4.2
ORD00139,09-09-2025,2025,9,September,Q3,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Unicorn,Premium Commuter,160,Red,41,Male,Credit Card,107374,5512,6636,3977,98304,3558,108917,89806,19111,8,4.8
ORD00140,11-04-2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,Blue,49,Male,Cash,213358,4131,6153,1262,0,4907,211735,164427,47308,9,3.8
ORD00141,06-01-2026,2026,1,January,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Grey,29,Male,Cash,88781,3243,4589,2031,0,1955,90203,74370,15833,13,3.9
ORD00142,22-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,SP 125,Commuter,125,Grey,35,Female,Cash,88863,5960,4992,5763,77922,4981,88677,74601,14076,12,4.8
ORD00143,15-10-2025,2025,10,October,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Hornet 2.0,Sports,184,Red,38,Female,Credit Card,139045,5770,7491,9564,132017,1258,149072,115587,33485,15,3.9
ORD00144,19-11-2025,2025,11,November,Q4,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Hornet 2.0,Sports,184,Blue,23,Male,Credit Card,139624,5462,7572,1299,0,4288,138745,118776,19969,4,5
ORD00145,12-10-2026,2026,10,October,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Activa 6G,Scooter,110,Blue,55,Male,Cash,79407,3720,5945,5682,0,2869,84445,60687,23758,3,4.5
ORD00146,14-03-2026,2026,3,March,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,SP 125,Commuter,125,Blue,28,Female,Finance,91017,2636,7873,6208,88026,355,102107,72723,29384,13,4
ORD00147,08-01-2026,2026,1,January,Q1,Gujarat,Surat,Honda Dealer Surat,Online Booking,Activa 6G,Scooter,110,Black,29,Male,UPI,79803,4465,3126,7519,70823,4515,81468,61134,20334,2,3.9
ORD00148,14-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,Blue,39,Male,Credit Card,92971,3919,6984,6811,0,4712,98135,70631,27504,9,4.7
ORD00149,17-01-2025,2025,1,January,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Unicorn,Premium Commuter,160,Blue,49,Female,Credit Card,111931,4085,5183,1271,104877,2969,111331,85757,25574,15,4.1
ORD00150,31-05-2026,2026,5,May,Q2,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Unicorn,Premium Commuter,160,Black,35,Male,Finance,109360,1533,7611,5051,103624,4203,116286,85750,30536,4,3.8
ORD00151,20-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Black,27,Female,Cash,93966,3046,5256,8263,87496,3424,101015,70531,30484,3,4.6
ORD00152,15-08-2025,2025,8,August,Q3,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Hornet 2.0,Sports,184,Blue,34,Male,Finance,142218,3201,4945,1795,138627,390,145367,109391,35976,1,4.6
ORD00153,06-12-2026,2026,12,December,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,SP 125,Commuter,125,Blue,39,Female,Credit Card,90715,5018,5637,9157,83640,2057,98434,74919,23515,8,4.6
ORD00154,24-07-2025,2025,7,July,Q3,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,SP 125,Commuter,125,Grey,20,Female,Cash,89848,3074,3084,4803,84873,1901,92760,71603,21157,3,4.3
ORD00155,16-09-2025,2025,9,September,Q3,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,SP 125,Commuter,125,White,48,Male,Cash,88645,3307,5716,6131,81220,4118,93067,68379,24688,15,3.8
ORD00156,01-12-2026,2026,12,December,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Black,22,Female,Credit Card,141848,1977,5239,9280,0,2922,151468,117151,34317,8,3.5
ORD00157,07-07-2026,2026,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Online Booking,Hornet 2.0,Sports,184,White,25,Male,Finance,141265,738,7610,8640,0,456,156321,110719,45602,7,3.9
ORD00158,14-04-2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Hornet 2.0,Sports,184,Red,29,Female,Cash,140690,2049,3142,9374,0,2222,148935,107219,41716,4,3.5
ORD00159,05-12-2026,2026,12,December,Q4,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Unicorn,Premium Commuter,160,White,30,Male,Cash,108395,6235,4457,6211,97930,4230,108598,87623,20975,3,4.3
ORD00160,17-04-2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,SP 125,Commuter,125,Black,38,Female,Credit Card,89793,4097,6740,7632,84485,1211,98857,69751,29106,15,4.2
ORD00161,18-07-2025,2025,7,July,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Activa 6G,Scooter,110,Grey,37,Male,Credit Card,82547,4765,6419,3757,73761,4021,83937,62185,21752,9,4.4
ORD00162,26-07-2026,2026,7,July,Q3,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,SP 125,Commuter,125,Black,43,Male,Finance,93945,3503,7804,8484,87136,3306,103424,73100,30324,11,3.8
ORD00163,11-09-2026,2026,9,September,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Shine 125,Commuter,125,Grey,37,Male,UPI,88230,3260,5448,5838,0,1854,94402,69922,24480,4,4.1
ORD00164,28-03-2025,2025,3,March,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,CB350,Premium,348,Black,23,Male,Credit Card,207509,2716,3184,3302,204532,261,211018,176345,34673,9,3.7
ORD00165,26-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,Red,52,Female,Finance,92332,6753,5845,2025,83774,1805,91644,69062,22582,13,3.5
ORD00166,26-08-2026,2026,8,August,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Activa 6G,Scooter,110,Red,49,Female,Cash,81563,2328,5719,4775,0,223,89506,63257,26249,15,4.5
ORD00167,16-11-2026,2026,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,30,Female,Cash,108558,934,4786,5361,0,3904,113867,90256,23611,6,4.1
ORD00168,11-06-2025,2025,6,June,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Activa 6G,Scooter,110,Red,45,Male,UPI,84504,6414,5013,1759,74874,3216,81646,60007,21639,8,4.3
ORD00169,05-09-2026,2026,9,September,Q3,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Shine 125,Commuter,125,White,52,Female,Finance,89168,3649,5664,4222,80703,4816,90589,71297,19292,10,4.9
ORD00170,14-05-2025,2025,5,May,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Shine 125,Commuter,125,Blue,36,Male,UPI,83476,3173,5101,1252,77959,2344,84312,66304,18008,14,3.9
ORD00171,07-02-2025,2025,2,February,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Hornet 2.0,Sports,184,Red,44,Male,Finance,139767,4107,5716,1619,130691,4969,138026,115425,22601,5,4.1
ORD00172,10-09-2025,2025,9,September,Q3,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Unicorn,Premium Commuter,160,Grey,45,Male,Credit Card,113911,477,5035,2082,109188,4246,116305,86208,30097,1,3.9
ORD00173,15-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Shine 125,Commuter,125,White,44,Female,Cash,86367,1101,7795,5545,80502,4764,93842,67840,26002,10,4.3
ORD00174,10-05-2026,2026,5,May,Q2,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,41,Male,Cash,110913,2132,3237,2979,0,1790,113207,90342,22865,15,3.8
ORD00175,20-08-2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Hornet 2.0,Sports,184,Grey,36,Female,Finance,140782,6231,4151,1920,0,605,140017,106935,33082,13,4.5
ORD00176,18-03-2025,2025,3,March,Q1,Maharashtra,Pune,Honda Dealer Pune,Online Booking,Activa 6G,Scooter,110,Black,24,Male,Credit Card,84698,2429,5595,1806,81207,1062,88608,65210,23398,11,3.6
ORD00177,21-04-2025,2025,4,April,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Shine 125,Commuter,125,Blue,42,Female,Cash,87202,6805,6534,5869,80274,123,92677,65243,27434,3,3.8
ORD00178,29-08-2025,2025,8,August,Q3,Maharashtra,Pune,Honda Dealer Pune,Online Booking,Shine 125,Commuter,125,Grey,29,Male,Credit Card,89800,1151,4164,6763,85898,2751,96825,64648,32177,2,3.8
ORD00179,29-08-2026,2026,8,August,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,Blue,52,Female,Finance,110636,2977,7252,5326,0,4041,116196,85194,31002,14,3.5
ORD00180,22-08-2025,2025,8,August,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Shine 125,Commuter,125,White,29,Male,Cash,86495,1386,6942,2692,84964,145,94598,64595,30003,10,3.6
ORD00181,26-12-2025,2025,12,December,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Hornet 2.0,Sports,184,Grey,29,Female,UPI,143828,2133,3449,3801,0,4514,144431,107107,37324,2,4.5
ORD00182,15-08-2025,2025,8,August,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,Hornet 2.0,Sports,184,Red,35,Female,Finance,139929,254,3663,1148,0,623,143863,106466,37397,8,3.7
ORD00183,22-02-2026,2026,2,February,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,SP 125,Commuter,125,Blue,27,Female,UPI,87729,6895,3940,6137,0,3821,87090,71254,15836,1,4.9
ORD00184,07-12-2025,2025,12,December,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Hornet 2.0,Sports,184,Red,25,Male,Finance,138137,3279,6024,1938,130339,4519,138301,116941,21360,12,4.7
ORD00185,08-05-2025,2025,5,May,Q2,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Shine 125,Commuter,125,White,40,Male,Cash,82098,5695,6879,5181,0,2032,86431,68386,18045,13,4.2
ORD00186,05-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,Red,44,Male,Finance,88198,3951,7273,2713,81465,2782,91451,67651,23800,1,4.1
ORD00187,29-03-2025,2025,3,March,Q1,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Unicorn,Premium Commuter,160,White,46,Female,UPI,108561,2388,5221,9036,0,3742,116688,84739,31949,5,4.5
ORD00188,29-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Blue,54,Female,Credit Card,80751,2383,5257,3453,78012,356,86722,64544,22178,11,3.8
ORD00189,03-05-2026,2026,5,May,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Hornet 2.0,Sports,184,White,26,Male,Finance,142085,6270,3349,7418,132495,3320,143262,115637,27625,15,4.8
ORD00190,12-08-2026,2026,8,August,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,Shine 125,Commuter,125,White,43,Male,UPI,84404,5888,4688,1640,77220,1296,83548,68559,14989,12,4.5
ORD00191,15-06-2025,2025,6,June,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Shine 125,Commuter,125,Grey,26,Male,Cash,86466,2469,6086,9176,83292,705,98554,64946,33608,1,4
ORD00192,01-10-2025,2025,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,CB350,Premium,348,Black,36,Female,Cash,213735,1842,6638,1439,211004,889,219081,175420,43661,11,4.8
ORD00193,10-07-2026,2026,7,July,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,33,Male,Finance,113783,677,3530,1932,111849,1257,117311,91103,26208,10,4.1
ORD00194,15-07-2026,2026,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Shine 125,Commuter,125,White,44,Male,Finance,87402,320,6582,1318,0,4514,90468,70353,20115,10,3.7
ORD00195,20-04-2025,2025,4,April,Q2,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,Shine 125,Commuter,125,Red,21,Male,Credit Card,87344,6092,3862,3195,0,4236,84073,69877,14196,4,3.8
ORD00196,06-07-2025,2025,7,July,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,CB350,Premium,348,White,48,Male,UPI,212005,2237,6831,6899,209175,593,222905,173844,49061,11,4.9
ORD00197,16-05-2025,2025,5,May,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,SP 125,Commuter,125,Blue,23,Female,Credit Card,90600,3217,5769,2869,0,4897,91124,68911,22213,11,4.1
ORD00198,17-05-2025,2025,5,May,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,CB350,Premium,348,Grey,52,Female,Credit Card,214701,3086,6088,9377,210843,772,226308,172083,54225,10,4.2
ORD00199,10-09-2026,2026,9,September,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Hornet 2.0,Sports,184,Blue,43,Male,Credit Card,139468,4130,3078,7109,0,4640,140885,113909,26976,3,3.5
ORD00200,09-06-2026,2026,6,June,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Activa 6G,Scooter,110,Grey,43,Female,Credit Card,82964,3112,6548,8998,78587,1265,94133,66607,27526,15,5
ORD00201,07-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,Black,55,Female,Cash,209616,20,6087,1962,0,4133,213512,159935,53577,13,4.9
ORD00202,01-04-2026,2026,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Black,33,Female,Cash,83379,6962,7223,6011,0,1409,88242,63072,25170,3,3.8
ORD00203,10-02-2025,2025,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,26,Female,Finance,112908,5346,7246,5907,105492,2070,118645,85595,33050,7,4.2
ORD00204,14-09-2026,2026,9,September,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,SP 125,Commuter,125,Blue,47,Female,Cash,88204,4835,6484,4163,80800,2569,91447,75156,16291,14,3.9
ORD00205,11-02-2026,2026,2,February,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,Unicorn,Premium Commuter,160,Black,36,Male,UPI,114624,3009,6168,4443,109426,2189,120037,88995,31042,13,4.6
ORD00206,27-08-2025,2025,8,August,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Red,50,Male,UPI,138219,3390,3682,7232,132633,2196,143547,114097,29450,7,4.7
ORD00207,02-02-2025,2025,2,February,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Shine 125,Commuter,125,Blue,41,Female,Credit Card,83576,278,6663,7851,81659,1639,96173,68298,27875,5,4.7
ORD00208,08-10-2025,2025,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Shine 125,Commuter,125,White,27,Female,UPI,86178,5660,3721,7418,78369,2149,89508,65530,23978,3,4.3
ORD00209,02-04-2025,2025,4,April,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Shine 125,Commuter,125,White,37,Female,Credit Card,87724,1386,3057,8134,0,4034,93495,65321,28174,14,3.9
ORD00210,24-01-2026,2026,1,January,Q1,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Hornet 2.0,Sports,184,Red,50,Female,Cash,142610,1902,6260,6477,0,4328,149117,114644,34473,7,5
ORD00211,30-01-2026,2026,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Unicorn,Premium Commuter,160,Red,39,Male,Cash,112787,2898,7455,8751,109170,719,125376,82508,42868,11,4.3
ORD00212,03-11-2025,2025,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,SP 125,Commuter,125,Black,42,Male,UPI,94651,4144,7645,5152,0,1076,102228,76284,25944,12,4.1
ORD00213,11-11-2026,2026,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,White,34,Female,Finance,114548,2772,6833,5203,0,1703,122109,92408,29701,5,4
ORD00214,03-03-2025,2025,3,March,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Hornet 2.0,Sports,184,White,45,Female,Finance,143479,2491,4477,5899,138524,2464,148900,116639,32261,12,3.5
ORD00215,13-11-2026,2026,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,Red,51,Female,Cash,140682,1123,7504,7956,0,4955,150064,116897,33167,15,4.8
ORD00216,13-02-2025,2025,2,February,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,CB350,Premium,348,Grey,28,Female,Credit Card,213207,3890,3489,1791,206436,2881,211716,163610,48106,3,3.7
ORD00217,22-12-2026,2026,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Red,37,Female,Finance,144301,3745,7191,3033,138605,1951,148829,108494,40335,9,4.9
ORD00218,02-07-2025,2025,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Shine 125,Commuter,125,Blue,21,Female,Cash,86257,1525,6439,3122,80524,4208,90085,66168,23917,12,4
ORD00219,15-09-2026,2026,9,September,Q3,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Hornet 2.0,Sports,184,Red,42,Male,UPI,143499,3472,7723,4114,135346,4681,147183,107819,39364,10,4.3
ORD00220,28-09-2025,2025,9,September,Q3,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Shine 125,Commuter,125,Grey,30,Female,UPI,86884,4934,7492,8164,77297,4653,92953,63965,28988,9,4.2
ORD00221,20-05-2025,2025,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Unicorn,Premium Commuter,160,Blue,49,Male,Credit Card,108247,2106,3731,2185,104995,1146,110911,84067,26844,5,4.3
ORD00222,19-11-2026,2026,11,November,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Hornet 2.0,Sports,184,Red,44,Male,Finance,141797,1783,5338,5233,139781,233,150352,108346,42006,1,3.6
ORD00223,10-12-2025,2025,12,December,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Shine 125,Commuter,125,Red,55,Female,Cash,85776,903,7633,4195,0,3393,93308,67849,25459,8,4.2
ORD00224,15-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,Grey,34,Male,Finance,93884,3569,3189,8176,0,2956,98724,75921,22803,4,4.1
ORD00225,21-05-2025,2025,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,28,Female,UPI,109091,5267,3731,4710,0,3489,108776,88704,20072,2,3.9
ORD00226,26-08-2025,2025,8,August,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,Red,42,Female,UPI,112868,6945,7922,5698,104154,1769,117774,90976,26798,5,3.7
ORD00227,26-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,Blue,32,Female,Credit Card,141666,4439,5252,1988,0,124,144343,112739,31604,13,4.4
ORD00228,17-11-2026,2026,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Grey,38,Female,UPI,84101,854,4097,8310,0,3620,92034,60436,31598,6,4.6
ORD00229,18-09-2026,2026,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Black,30,Male,Cash,137216,1012,5948,9924,133349,2855,149221,108264,40957,3,4.7
ORD00230,31-03-2026,2026,3,March,Q1,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,SP 125,Commuter,125,Grey,21,Male,Cash,94399,461,7069,9863,0,1100,109770,70356,39414,7,3.5
ORD00231,04-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,Red,37,Male,UPI,214985,641,3873,6413,0,4335,220295,169790,50505,15,3.6
ORD00232,31-12-2026,2026,12,December,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,Black,23,Male,Finance,210868,6156,5679,9949,200826,3886,216454,177296,39158,11,3.7
